Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value
Seychelles,2017,Total,Both Sexes,69,Estimate - de facto,"Final figure, complete",2018,623
Seychelles,2017,Total,Both Sexes,70,Estimate - de facto,"Final figure, complete",2018,470
Seychelles,2017,Total,Both Sexes,70 - 74,Estimate - de facto,"Final figure, complete",2018,2086
Seychelles,2017,Total,Both Sexes,71,Estimate - de facto,"Final figure, complete",2018,419
Seychelles,2017,Total,Both Sexes,72,Estimate - de facto,"Final figure, complete",2018,522
Seychelles,2017,Total,Both Sexes,73,Estimate - de facto,"Final figure, complete",2018,340
Seychelles,2017,Total,Both Sexes,74,Estimate - de facto,"Final figure, complete",2018,335
Seychelles,2017,Total,Both Sexes,75,Estimate - de facto,"Final figure, complete",2018,404
Seychelles,2017,Total,Both Sexes,75 - 79,Estimate - de facto,"Final figure, complete",2018,1528
Seychelles,2017,Total,Both Sexes,76,Estimate - de facto,"Final figure, complete",2018,300
Seychelles,2017,Total,Both Sexes,77,Estimate - de facto,"Final figure, complete",2018,310
Seychelles,2017,Total,Both Sexes,78,Estimate - de facto,"Final figure, complete",2018,254
Seychelles,2017,Total,Both Sexes,79,Estimate - de facto,"Final figure, complete",2018,260
Seychelles,2017,Total,Both Sexes,80,Estimate - de facto,"Final figure, complete",2018,227
Seychelles,2017,Total,Both Sexes,80 - 84,Estimate - de facto,"Final figure, complete",2018,994
Seychelles,2017,Total,Both Sexes,81,Estimate - de facto,"Final figure, complete",2018,191
Seychelles,2017,Total,Both Sexes,82,Estimate - de facto,"Final figure, complete",2018,202
Seychelles,2017,Total,Both Sexes,83,Estimate - de facto,"Final figure, complete",2018,182
Seychelles,2017,Total,Both Sexes,84,Estimate - de facto,"Final figure, complete",2018,192
Seychelles,2017,Total,Both Sexes,85,Estimate - de facto,"Final figure, complete",2018,129
Seychelles,2017,Total,Both Sexes,85 - 89,Estimate - de facto,"Final figure, complete",2018,540
Seychelles,2017,Total,Both Sexes,86,Estimate - de facto,"Final figure, complete",2018,131
Seychelles,2017,Total,Both Sexes,87,Estimate - de facto,"Final figure, complete",2018,119
Seychelles,2017,Total,Both Sexes,88,Estimate - de facto,"Final figure, complete",2018,84
Seychelles,2017,Total,Both Sexes,89,Estimate - de facto,"Final figure, complete",2018,77
Seychelles,2017,Total,Both Sexes,90 +,Estimate - de facto,"Final figure, complete",2018,229
Sierra Leone,2015,Total,Both Sexes,Total,Census - de facto - complete tabulation,"Final figure, complete",2018,7092113
Sierra Leone,2015,Total,Both Sexes,0 - 4,Census - de facto - complete tabulation,"Final figure, complete",2018,938453
Sierra Leone,2015,Total,Both Sexes,5-Sep,Census - de facto - complete tabulation,"Final figure, complete",2018,1108715
Sierra Leone,2015,Total,Both Sexes,Oct-14,Census - de facto - complete tabulation,"Final figure, complete",2018,847292
Sierra Leone,2015,Total,Both Sexes,15 - 19,Census - de facto - complete tabulation,"Final figure, complete",2018,873620
Sierra Leone,2015,Total,Both Sexes,20 - 24,Census - de facto - complete tabulation,"Final figure, complete",2018,662819
Sierra Leone,2015,Total,Both Sexes,25 - 29,Census - de facto - complete tabulation,"Final figure, complete",2018,607983
Sierra Leone,2015,Total,Both Sexes,30 - 34,Census - de facto - complete tabulation,"Final figure, complete",2018,434203
Sierra Leone,2015,Total,Both Sexes,35 - 39,Census - de facto - complete tabulation,"Final figure, complete",2018,421172
Sierra Leone,2015,Total,Both Sexes,40 - 44,Census - de facto - complete tabulation,"Final figure, complete",2018,299215
Sierra Leone,2015,Total,Both Sexes,45 - 49,Census - de facto - complete tabulation,"Final figure, complete",2018,242188
Sierra Leone,2015,Total,Both Sexes,50 - 54,Census - de facto - complete tabulation,"Final figure, complete",2018,186793
Sierra Leone,2015,Total,Both Sexes,55 - 59,Census - de facto - complete tabulation,"Final figure, complete",2018,110449
Sierra Leone,2015,Total,Both Sexes,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",2018,112682
Sierra Leone,2015,Total,Both Sexes,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",2018,73722
Sierra Leone,2015,Total,Both Sexes,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",2018,65568
Sierra Leone,2015,Total,Both Sexes,75 - 79,Census - de facto - complete tabulation,"Final figure, complete",2018,39728
Sierra Leone,2015,Total,Both Sexes,80 - 84,Census - de facto - complete tabulation,"Final figure, complete",2018,31359
Sierra Leone,2015,Total,Both Sexes,85 - 89,Census - de facto - complete tabulation,"Final figure, complete",2018,15888
Sierra Leone,2015,Total,Both Sexes,90 - 94,Census - de facto - complete tabulation,"Final figure, complete",2018,9984
Sierra Leone,2015,Total,Both Sexes,95 +,Census - de facto - complete tabulation,"Final figure, complete",2018,10280
Singapore,2018,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2019,5638676
Singapore,2018,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2019,3994283
Singapore,2018,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2019,185528
Singapore,2018,Total,Both Sexes,0 - 14,Estimate - de jure,"Final figure, complete",2019,693674
Singapore,2018,Total,Both Sexes,5-Sep,Estimate - de jure,"Final figure, complete",2019,199066
Singapore,2018,Total,Both Sexes,Oct-14,Estimate - de jure,"Final figure, complete",2019,206530
Singapore,2018,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2019,226520
Singapore,2018,Total,Both Sexes,15 - 64,Estimate - de jure,"Final figure, complete",2019,4340925
Singapore,2018,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2019,255516
Singapore,2018,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2019,291631
Singapore,2018,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2019,281397
Singapore,2018,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2019,303720
Singapore,2018,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2019,303640
Singapore,2018,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2019,307838
Singapore,2018,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2019,308965
Singapore,2018,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2019,304390
Singapore,2018,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2019,271688
Singapore,2018,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2019,212101
Singapore,2018,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2019,135546
Singapore,2018,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2019,93327
Singapore,2018,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2019,57103
Singapore,2018,Total,Both Sexes,85 +,Estimate - de jure,"Final figure, complete",2019,49777
Slovakia,2018,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2019,5443120
Slovakia,2018,Total,Both Sexes,0,Estimate - de jure,"Final figure, complete",2019,58735
Slovakia,2018,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2019,287946
Slovakia,2018,Total,Both Sexes,1,Estimate - de jure,"Final figure, complete",2019,59054
Slovakia,2018,Total,Both Sexes,1-Apr,Estimate - de jure,"Final figure, complete",2019,229211
Slovakia,2018,Total,Both Sexes,2,Estimate - de jure,"Final figure, complete",2019,57279
Slovakia,2018,Total,Both Sexes,3,Estimate - de jure,"Final figure, complete",2019,56604
Slovakia,2018,Total,Both Sexes,4,Estimate - de jure,"Final figure, complete",2019,56274
Slovakia,2018,Total,Both Sexes,5,Estimate - de jure,"Final figure, complete",2019,56905
Slovakia,2018,Total,Both Sexes,5-Sep,Estimate - de jure,"Final figure, complete",2019,293398
Slovakia,2018,Total,Both Sexes,6,Estimate - de jure,"Final figure, complete",2019,61494
Slovakia,2018,Total,Both Sexes,7,Estimate - de jure,"Final figure, complete",2019,58151
Slovakia,2018,Total,Both Sexes,8,Estimate - de jure,"Final figure, complete",2019,59839
Slovakia,2018,Total,Both Sexes,9,Estimate - de jure,"Final figure, complete",2019,57009
Slovakia,2018,Total,Both Sexes,10,Estimate - de jure,"Final figure, complete",2019,54445
Slovakia,2018,Total,Both Sexes,Oct-14,Estimate - de jure,"Final figure, complete",2019,268357
Slovakia,2018,Total,Both Sexes,11,Estimate - de jure,"Final figure, complete",2019,53903
Slovakia,2018,Total,Both Sexes,12,Estimate - de jure,"Final figure, complete",2019,54452
Slovakia,2018,Total,Both Sexes,13,Estimate - de jure,"Final figure, complete",2019,53941
Slovakia,2018,Total,Both Sexes,14,Estimate - de jure,"Final figure, complete",2019,51616
Slovakia,2018,Total,Both Sexes,15,Estimate - de jure,"Final figure, complete",2019,50796
Slovakia,2018,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2019,269983
Slovakia,2018,Total,Both Sexes,16,Estimate - de jure,"Final figure, complete",2019,51522
Slovakia,2018,Total,Both Sexes,17,Estimate - de jure,"Final figure, complete",2019,54963
Slovakia,2018,Total,Both Sexes,18,Estimate - de jure,"Final figure, complete",2019,55888
Slovakia,2018,Total,Both Sexes,19,Estimate - de jure,"Final figure, complete",2019,56814
Slovakia,2018,Total,Both Sexes,20,Estimate - de jure,"Final figure, complete",2019,58543
Slovakia,2018,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2019,317782
Slovakia,2018,Total,Both Sexes,21,Estimate - de jure,"Final figure, complete",2019,59764
Slovakia,2018,Total,Both Sexes,22,Estimate - de jure,"Final figure, complete",2019,61087
Slovakia,2018,Total,Both Sexes,23,Estimate - de jure,"Final figure, complete",2019,65895
Slovakia,2018,Total,Both Sexes,24,Estimate - de jure,"Final figure, complete",2019,72493
Slovakia,2018,Total,Both Sexes,25,Estimate - de jure,"Final figure, complete",2019,73678
Slovakia,2018,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2019,388875
Slovakia,2018,Total,Both Sexes,26,Estimate - de jure,"Final figure, complete",2019,77158
Slovakia,2018,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2019,78559
Slovakia,2018,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2019,78484
Slovakia,2018,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2019,80996
Slovakia,2018,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2019,81680
Slovakia,2018,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2019,426491
Slovakia,2018,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2019,83959
Slovakia,2018,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2019,86847
Slovakia,2018,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2019,86865
Slovakia,2018,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2019,87140
Slovakia,2018,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2019,87431
Slovakia,2018,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2019,448320
Slovakia,2018,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2019,87546
Slovakia,2018,Total,Both Sexes,37,Estimate - de jure,"Final figure, complete",2019,88477
Slovakia,2018,Total,Both Sexes,38,Estimate - de jure,"Final figure, complete",2019,92809
Slovakia,2018,Total,Both Sexes,39,Estimate - de jure,"Final figure, complete",2019,92057
Slovakia,2018,Total,Both Sexes,40,Estimate - de jure,"Final figure, complete",2019,91678
Slovakia,2018,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2019,445774
Slovakia,2018,Total,Both Sexes,41,Estimate - de jure,"Final figure, complete",2019,91268
Slovakia,2018,Total,Both Sexes,42,Estimate - de jure,"Final figure, complete",2019,89227
Slovakia,2018,Total,Both Sexes,43,Estimate - de jure,"Final figure, complete",2019,89131
Slovakia,2018,Total,Both Sexes,44,Estimate - de jure,"Final figure, complete",2019,84470
Slovakia,2018,Total,Both Sexes,45,Estimate - de jure,"Final figure, complete",2019,79502
Slovakia,2018,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2019,365979
Slovakia,2018,Total,Both Sexes,46,Estimate - de jure,"Final figure, complete",2019,74951
Slovakia,2018,Total,Both Sexes,47,Estimate - de jure,"Final figure, complete",2019,72569
Slovakia,2018,Total,Both Sexes,48,Estimate - de jure,"Final figure, complete",2019,71236
Slovakia,2018,Total,Both Sexes,49,Estimate - de jure,"Final figure, complete",2019,67721
Slovakia,2018,Total,Both Sexes,50,Estimate - de jure,"Final figure, complete",2019,68269
Slovakia,2018,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2019,359661
Slovakia,2018,Total,Both Sexes,51,Estimate - de jure,"Final figure, complete",2019,70500
Slovakia,2018,Total,Both Sexes,52,Estimate - de jure,"Final figure, complete",2019,72446
Slovakia,2018,Total,Both Sexes,53,Estimate - de jure,"Final figure, complete",2019,74863
Slovakia,2018,Total,Both Sexes,54,Estimate - de jure,"Final figure, complete",2019,73583
Slovakia,2018,Total,Both Sexes,55,Estimate - de jure,"Final figure, complete",2019,70368
Slovakia,2018,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2019,358744
Slovakia,2018,Total,Both Sexes,56,Estimate - de jure,"Final figure, complete",2019,72471
Slovakia,2018,Total,Both Sexes,57,Estimate - de jure,"Final figure, complete",2019,72055
Slovakia,2018,Total,Both Sexes,58,Estimate - de jure,"Final figure, complete",2019,70677
Slovakia,2018,Total,Both Sexes,59,Estimate - de jure,"Final figure, complete",2019,73173
Slovakia,2018,Total,Both Sexes,60,Estimate - de jure,"Final figure, complete",2019,74756
Slovakia,2018,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2019,366955
Slovakia,2018,Total,Both Sexes,61,Estimate - de jure,"Final figure, complete",2019,75593
Slovakia,2018,Total,Both Sexes,62,Estimate - de jure,"Final figure, complete",2019,74537
Slovakia,2018,Total,Both Sexes,63,Estimate - de jure,"Final figure, complete",2019,72001
Slovakia,2018,Total,Both Sexes,64,Estimate - de jure,"Final figure, complete",2019,70068
Slovakia,2018,Total,Both Sexes,65,Estimate - de jure,"Final figure, complete",2019,69276
Slovakia,2018,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2019,310141
Slovakia,2018,Total,Both Sexes,66,Estimate - de jure,"Final figure, complete",2019,67075
Slovakia,2018,Total,Both Sexes,67,Estimate - de jure,"Final figure, complete",2019,62834
Slovakia,2018,Total,Both Sexes,68,Estimate - de jure,"Final figure, complete",2019,56589
Slovakia,2018,Total,Both Sexes,69,Estimate - de jure,"Final figure, complete",2019,54367
Slovakia,2018,Total,Both Sexes,70,Estimate - de jure,"Final figure, complete",2019,51007
Slovakia,2018,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2019,207429
Slovakia,2018,Total,Both Sexes,71,Estimate - de jure,"Final figure, complete",2019,42740
Slovakia,2018,Total,Both Sexes,72,Estimate - de jure,"Final figure, complete",2019,38811
Slovakia,2018,Total,Both Sexes,73,Estimate - de jure,"Final figure, complete",2019,39291
Slovakia,2018,Total,Both Sexes,74,Estimate - de jure,"Final figure, complete",2019,35580
Slovakia,2018,Total,Both Sexes,75,Estimate - de jure,"Final figure, complete",2019,34425
Slovakia,2018,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2019,151077
Slovakia,2018,Total,Both Sexes,76,Estimate - de jure,"Final figure, complete",2019,32896
Slovakia,2018,Total,Both Sexes,77,Estimate - de jure,"Final figure, complete",2019,31067
Slovakia,2018,Total,Both Sexes,78,Estimate - de jure,"Final figure, complete",2019,27664
Slovakia,2018,Total,Both Sexes,79,Estimate - de jure,"Final figure, complete",2019,25025
Slovakia,2018,Total,Both Sexes,80,Estimate - de jure,"Final figure, complete",2019,22796
Slovakia,2018,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2019,97143
Slovakia,2018,Total,Both Sexes,81,Estimate - de jure,"Final figure, complete",2019,21002
Slovakia,2018,Total,Both Sexes,82,Estimate - de jure,"Final figure, complete",2019,19666
Slovakia,2018,Total,Both Sexes,83,Estimate - de jure,"Final figure, complete",2019,17581
Slovakia,2018,Total,Both Sexes,84,Estimate - de jure,"Final figure, complete",2019,16098
Slovakia,2018,Total,Both Sexes,85,Estimate - de jure,"Final figure, complete",2019,14986
Slovakia,2018,Total,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2019,55074
Slovakia,2018,Total,Both Sexes,86,Estimate - de jure,"Final figure, complete",2019,12855
Slovakia,2018,Total,Both Sexes,87,Estimate - de jure,"Final figure, complete",2019,10977
Slovakia,2018,Total,Both Sexes,88,Estimate - de jure,"Final figure, complete",2019,9079
Slovakia,2018,Total,Both Sexes,89,Estimate - de jure,"Final figure, complete",2019,7177
Slovakia,2018,Total,Both Sexes,90,Estimate - de jure,"Final figure, complete",2019,5797
Slovakia,2018,Total,Both Sexes,90 - 94,Estimate - de jure,"Final figure, complete",2019,18891
Slovakia,2018,Total,Both Sexes,91,Estimate - de jure,"Final figure, complete",2019,4582
Slovakia,2018,Total,Both Sexes,92,Estimate - de jure,"Final figure, complete",2019,3594
Slovakia,2018,Total,Both Sexes,93,Estimate - de jure,"Final figure, complete",2019,2843
Slovakia,2018,Total,Both Sexes,94,Estimate - de jure,"Final figure, complete",2019,2075
Slovakia,2018,Total,Both Sexes,95,Estimate - de jure,"Final figure, complete",2019,1543
Slovakia,2018,Total,Both Sexes,95 - 99,Estimate - de jure,"Final figure, complete",2019,4086
Slovakia,2018,Total,Both Sexes,96,Estimate - de jure,"Final figure, complete",2019,1095
Slovakia,2018,Total,Both Sexes,97,Estimate - de jure,"Final figure, complete",2019,724
Slovakia,2018,Total,Both Sexes,98,Estimate - de jure,"Final figure, complete",2019,502
Slovakia,2018,Total,Both Sexes,99,Estimate - de jure,"Final figure, complete",2019,222
Slovakia,2018,Total,Both Sexes,100 +,Estimate - de jure,"Final figure, complete",2019,1014
Slovenia,2018,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2019,2066880
Slovenia,2018,Total,Both Sexes,0,Estimate - de jure,"Final figure, complete",2019,20224
Slovenia,2018,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2019,103511
Slovenia,2018,Total,Both Sexes,1,Estimate - de jure,"Final figure, complete",2019,20341
Slovenia,2018,Total,Both Sexes,1-Apr,Estimate - de jure,"Final figure, complete",2019,83287
Slovenia,2018,Total,Both Sexes,2,Estimate - de jure,"Final figure, complete",2019,20614
Slovenia,2018,Total,Both Sexes,3,Estimate - de jure,"Final figure, complete",2019,21185
Slovenia,2018,Total,Both Sexes,4,Estimate - de jure,"Final figure, complete",2019,21147
Slovenia,2018,Total,Both Sexes,5,Estimate - de jure,"Final figure, complete",2019,22088
Slovenia,2018,Total,Both Sexes,5-Sep,Estimate - de jure,"Final figure, complete",2019,111564
Slovenia,2018,Total,Both Sexes,6,Estimate - de jure,"Final figure, complete",2019,22169
Slovenia,2018,Total,Both Sexes,7,Estimate - de jure,"Final figure, complete",2019,22733
Slovenia,2018,Total,Both Sexes,8,Estimate - de jure,"Final figure, complete",2019,22160
Slovenia,2018,Total,Both Sexes,9,Estimate - de jure,"Final figure, complete",2019,22414
Slovenia,2018,Total,Both Sexes,10,Estimate - de jure,"Final figure, complete",2019,20655
Slovenia,2018,Total,Both Sexes,Oct-14,Estimate - de jure,"Final figure, complete",2019,95602
Slovenia,2018,Total,Both Sexes,11,Estimate - de jure,"Final figure, complete",2019,19689
Slovenia,2018,Total,Both Sexes,12,Estimate - de jure,"Final figure, complete",2019,18764
Slovenia,2018,Total,Both Sexes,13,Estimate - de jure,"Final figure, complete",2019,18595
Slovenia,2018,Total,Both Sexes,14,Estimate - de jure,"Final figure, complete",2019,17899
Slovenia,2018,Total,Both Sexes,15,Estimate - de jure,"Final figure, complete",2019,18326
Slovenia,2018,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2019,93057
Slovenia,2018,Total,Both Sexes,16,Estimate - de jure,"Final figure, complete",2019,18400
Slovenia,2018,Total,Both Sexes,17,Estimate - de jure,"Final figure, complete",2019,19123
Slovenia,2018,Total,Both Sexes,18,Estimate - de jure,"Final figure, complete",2019,18347
Slovenia,2018,Total,Both Sexes,19,Estimate - de jure,"Final figure, complete",2019,18861
Slovenia,2018,Total,Both Sexes,20,Estimate - de jure,"Final figure, complete",2019,19404
Slovenia,2018,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2019,101073
Slovenia,2018,Total,Both Sexes,21,Estimate - de jure,"Final figure, complete",2019,20036
Slovenia,2018,Total,Both Sexes,22,Estimate - de jure,"Final figure, complete",2019,20072
Slovenia,2018,Total,Both Sexes,23,Estimate - de jure,"Final figure, complete",2019,20634
Slovenia,2018,Total,Both Sexes,24,Estimate - de jure,"Final figure, complete",2019,20927
Slovenia,2018,Total,Both Sexes,25,Estimate - de jure,"Final figure, complete",2019,21130
Slovenia,2018,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2019,117900
Slovenia,2018,Total,Both Sexes,26,Estimate - de jure,"Final figure, complete",2019,22606
Slovenia,2018,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2019,23317
Slovenia,2018,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2019,24367
Slovenia,2018,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2019,26480
Slovenia,2018,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2019,26972
Slovenia,2018,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2019,137904
Slovenia,2018,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2019,26485
Slovenia,2018,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2019,27609
Slovenia,2018,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2019,28140
Slovenia,2018,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2019,28698
Slovenia,2018,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2019,29818
Slovenia,2018,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2019,155455
Slovenia,2018,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2019,30796
Slovenia,2018,Total,Both Sexes,37,Estimate - de jure,"Final figure, complete",2019,31446
Slovenia,2018,Total,Both Sexes,38,Estimate - de jure,"Final figure, complete",2019,31820
Slovenia,2018,Total,Both Sexes,39,Estimate - de jure,"Final figure, complete",2019,31575
Slovenia,2018,Total,Both Sexes,40,Estimate - de jure,"Final figure, complete",2019,31131
Slovenia,2018,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2019,153903
Slovenia,2018,Total,Both Sexes,41,Estimate - de jure,"Final figure, complete",2019,31653
Slovenia,2018,Total,Both Sexes,42,Estimate - de jure,"Final figure, complete",2019,30875
Slovenia,2018,Total,Both Sexes,43,Estimate - de jure,"Final figure, complete",2019,30074
Slovenia,2018,Total,Both Sexes,44,Estimate - de jure,"Final figure, complete",2019,30170
Slovenia,2018,Total,Both Sexes,45,Estimate - de jure,"Final figure, complete",2019,29886
Slovenia,2018,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2019,145715
Slovenia,2018,Total,Both Sexes,46,Estimate - de jure,"Final figure, complete",2019,29196
Slovenia,2018,Total,Both Sexes,47,Estimate - de jure,"Final figure, complete",2019,28157
Slovenia,2018,Total,Both Sexes,48,Estimate - de jure,"Final figure, complete",2019,28900
Slovenia,2018,Total,Both Sexes,49,Estimate - de jure,"Final figure, complete",2019,29576
Slovenia,2018,Total,Both Sexes,50,Estimate - de jure,"Final figure, complete",2019,30651
Slovenia,2018,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2019,154888
Slovenia,2018,Total,Both Sexes,51,Estimate - de jure,"Final figure, complete",2019,31636
Slovenia,2018,Total,Both Sexes,52,Estimate - de jure,"Final figure, complete",2019,31637
Slovenia,2018,Total,Both Sexes,53,Estimate - de jure,"Final figure, complete",2019,30531
Slovenia,2018,Total,Both Sexes,54,Estimate - de jure,"Final figure, complete",2019,30433
Slovenia,2018,Total,Both Sexes,55,Estimate - de jure,"Final figure, complete",2019,30302
Slovenia,2018,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2019,148581
Slovenia,2018,Total,Both Sexes,56,Estimate - de jure,"Final figure, complete",2019,30364
Slovenia,2018,Total,Both Sexes,57,Estimate - de jure,"Final figure, complete",2019,29722
Slovenia,2018,Total,Both Sexes,58,Estimate - de jure,"Final figure, complete",2019,29257
Slovenia,2018,Total,Both Sexes,59,Estimate - de jure,"Final figure, complete",2019,28936
Slovenia,2018,Total,Both Sexes,60,Estimate - de jure,"Final figure, complete",2019,29328
Slovenia,2018,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2019,146465
Slovenia,2018,Total,Both Sexes,61,Estimate - de jure,"Final figure, complete",2019,30076
Slovenia,2018,Total,Both Sexes,62,Estimate - de jure,"Final figure, complete",2019,29581
Slovenia,2018,Total,Both Sexes,63,Estimate - de jure,"Final figure, complete",2019,28774
Slovenia,2018,Total,Both Sexes,64,Estimate - de jure,"Final figure, complete",2019,28706
Slovenia,2018,Total,Both Sexes,65,Estimate - de jure,"Final figure, complete",2019,27821
Slovenia,2018,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2019,126209
Slovenia,2018,Total,Both Sexes,66,Estimate - de jure,"Final figure, complete",2019,26111
Slovenia,2018,Total,Both Sexes,67,Estimate - de jure,"Final figure, complete",2019,26308
Slovenia,2018,Total,Both Sexes,68,Estimate - de jure,"Final figure, complete",2019,23758
Slovenia,2018,Total,Both Sexes,69,Estimate - de jure,"Final figure, complete",2019,22211
Slovenia,2018,Total,Both Sexes,70,Estimate - de jure,"Final figure, complete",2019,21181
Slovenia,2018,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2019,88217
Slovenia,2018,Total,Both Sexes,71,Estimate - de jure,"Final figure, complete",2019,19035
Slovenia,2018,Total,Both Sexes,72,Estimate - de jure,"Final figure, complete",2019,13635
Slovenia,2018,Total,Both Sexes,73,Estimate - de jure,"Final figure, complete",2019,16444
Slovenia,2018,Total,Both Sexes,74,Estimate - de jure,"Final figure, complete",2019,17922
Slovenia,2018,Total,Both Sexes,75,Estimate - de jure,"Final figure, complete",2019,17594
Slovenia,2018,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2019,78583
Slovenia,2018,Total,Both Sexes,76,Estimate - de jure,"Final figure, complete",2019,16238
Slovenia,2018,Total,Both Sexes,77,Estimate - de jure,"Final figure, complete",2019,15760
Slovenia,2018,Total,Both Sexes,78,Estimate - de jure,"Final figure, complete",2019,15030
Slovenia,2018,Total,Both Sexes,79,Estimate - de jure,"Final figure, complete",2019,13961
Slovenia,2018,Total,Both Sexes,80,Estimate - de jure,"Final figure, complete",2019,13118
Slovenia,2018,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2019,57858
Slovenia,2018,Total,Both Sexes,81,Estimate - de jure,"Final figure, complete",2019,12710
Slovenia,2018,Total,Both Sexes,82,Estimate - de jure,"Final figure, complete",2019,11590
Slovenia,2018,Total,Both Sexes,83,Estimate - de jure,"Final figure, complete",2019,10741
Slovenia,2018,Total,Both Sexes,84,Estimate - de jure,"Final figure, complete",2019,9699
Slovenia,2018,Total,Both Sexes,85,Estimate - de jure,"Final figure, complete",2019,9055
Slovenia,2018,Total,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2019,34773
Slovenia,2018,Total,Both Sexes,86,Estimate - de jure,"Final figure, complete",2019,7823
Slovenia,2018,Total,Both Sexes,87,Estimate - de jure,"Final figure, complete",2019,7321
